4654,3717,1301,3121,2563,4889,386,4514,3097,3452,4654,3717,1301,3121,2563,4889,386,4514,3097,3452
2274,1843,1128,4537,534,2140,1292,2125,3920,1390,2301,2274,1843,1128,4537,534,57,2110,2140,4112
3777,3007,1697,842,3936,4623,3230,4778,4337,4088,470,4918,2243,276,1721,2280,1770,3720,193,3777
3080,1431,255,2223,976,82,2543,2714,3047,3165,3080,1431,4130,792,1757,1818,1550,4641,4871,91
1812,3691,4990,279,328,3069,479,2187,1706,2704,1812,3691,3594,4990,279,328,3069,104,4684,479
803,2431,2532,2738,3575,4833,57,1314,3970,4643,3846,1808,1874,3377,3977,4968,4954,2232,1823,2619
3746,4791,4633,2106,1407,3904,1769,1364,4231,1095,2368,3746,4791,321,4633,1730,4573,4940,2106,1532
2691,4741,4820,3513,2987,3413,2797,4558,892,3647,1197,580,275,1071,2382,3149,1550,354,3170,1818
514,2685,2281,1880,3726,56,3899,4420,2748,1178,514,4762,2685,2281,1880,3726,56,4468,3598,3899
789,1903,3158,4691,3066,2165,392,825,2546,2223,540,2393,2575,901,3423,789,3460,3945,349,3081
1443,2468,149,915,3575,4160,4290,2514,3725,2431,1443,3992,1346,1972,2091,1637,4646,909,3482,533
3588,1824,3379,96,47,4253,295,50,1460,512,3390,2762,3588,3085,151,3410,1154,4682,1824,4089
3861,1818,792,2410,275,4219,32,1979,1717,2167,2264,1742,1351,3767,4700,3861,1328,3532,1509,991
863,3655,302,4051,2435,588,1556,1090,4270,4397,863,3655,302,4051,2435,588,1556,1090,4270,1073
4997,2316,919,367,4006,3692,1552,2706,302,2489,4821,4997,4570,2316,3021,919,367,2764,3928,4006
3621,2793,3549,98,4048,2163,2909,1901,1905,2455,261,1997,4498,3621,3256,2839,97,992,827,700
2036,3665,3754,4534,324,4879,3376,2451,1914,2370,4530,4410,4363,3306,3362,1490,4905,4547,3343,1980
4150,4822,4548,1286,289,3353,2845,1774,209,242,3465,4150,3122,4563,1122,4321,4402,4904,1840,4822
4453,1328,1933,3462,4864,2368,2359,73,4694,839,2761,4453,4680,4673,1328,2723,1350,1351,3904,3135
450,4591,1436,2,280,3996,727,4451,4331,1911,450,4591,1436,2,280,3996,727,2904,4451,4331
1359,106,2405,4292,4657,4446,1060,4382,4243,1876,4272,20,1359,2386,124,106,1001,2405,4292,4657
1245,3635,1872,1244,16,2907,4358,1738,3266,488,3424,1245,4156,3946,2474,3635,2922,2413,3786,1872
914,1900,4698,3241,3729,4205,2096,4262,787,3817,914,1900,4698,3241,2671,3729,4205,2096,4262,3144
1326,352,1645,3145,4880,2154,1682,924,2012,2684,825,4119,675,3345,1133,2492,4639,3638,3323,1326
4306,4569,1192,4622,199,4536,3408,1580,575,4695,3074,4157,4306,4569,1192,2755,2600,3629,1878,94
2632,662,2179,783,4223,951,2953,3157,1643,3702,2632,3298,662,2179,4079,783,4223,951,564,2953
1,414,1056,4259,2124,203,4387,4551,886,1899,1,414,4329,3281,2944,4151,803,1398,1931,3254
1497,3318,209,481,289,1267,3501,4229,2845,3783,647,3122,3468,1483,1497,3465,1790,853,4100,4904
1461,2539,1754,3044,2418,3554,2069,3301,3273,2498,3703,4097,1461,2539,3450,3669,1227,4795,1831,1251
4538,2074,647,2937,2080,875,2637,2951,4204,822,4693,192,3600,2120,1224,1689,2845,3315,4858,405
1966,3987,1210,2227,1316,2731,1813,4682,3024,2459,4251,2522,696,3235,1966,3987,754,1210,2227,47
2721,3769,1304,2774,3597,3825,915,2279,4313,4898,2721,230,1856,79,4989,3882,3773,1710,753,986
4278,2084,4046,4297,3005,3250,4730,4072,4308,3142,4278,211,4082,3884,2452,1420,403,741,1465,1171
1555,2551,4365,4771,3670,1893,3732,1961,3075,4108,1555,2551,4365,4771,3670,1893,3732,1961,3075,4108
1878,4616,3986,2979,3779,4792,3576,2731,4279,2459,94,1878,2193,855,2600,1727,3629,4616,3986,3074
2739,2225,1279,1831,306,3533,2741,4016,4889,2563,2739,2225,1279,1831,306,3533,2741,4016,4889,2563
3195,4494,4717,3012,877,4070,3808,4980,2113,3403,3195,4494,4717,3012,877,4070,3808,4980,2113,3230
4458,2986,4943,2831,4550,1775,3630,2803,271,3249,4458,2986,4943,2831,4550,4060,1775,4568,3630,2803
2821,3596,1986,2309,859,4880,1134,1287,1701,832,3956,949,2900,101,1962,4350,4860,1711,2916,3768
54,4819,642,3517,4965,1458,2811,3112,3538,2416,54,861,4500,4819,4625,642,3517,4965,3894,1458
3101,434,2609,4034,4793,3226,2592,3359,1351,3115,3101,3767,434,2609,818,3861,4034,2264,275,4793
2408,4090,2367,996,1783,3907,3604,893,4410,885,1608,3199,2844,1600,1764,649,521,247,4416,2408
3439,1245,1995,1285,3635,1220,1738,3819,2718,2102,2845,1689,3315,3302,348,2926,3212,1047,665,3465
3526,3835,3029,3363,1053,3807,1294,3545,556,1851,3526,809,3835,3029,3363,1053,3807,1294,3545,556
4819,54,2811,1458,3112,642,2416,3517,4965,1372,4819,54,861,2811,3894,1458,3112,642,4500,2416
3859,370,4703,4021,1154,2762,4955,3369,322,2244,3859,3626,370,1069,4703,1460,4296,4021,1154,2762
200,1331,4020,1437,2493,618,1754,4465,1612,4847,411,71,489,946,4291,1095,769,1474,2523,1407
3497,4223,4481,3440,2144,3722,391,879,2520,2166,3856,1891,3887,3497,4223,4481,3440,3636,2964,2144
118,1202,4071,532,3099,252,2971,799,2469,2671,2479,1326,1816,3959,4775,4286,118,3241,922,1673
1473,1982,911,4570,3014,3792,242,55,4940,4822,3021,1473,1982,2413,911,193,4570,181,3014,3928
1100,1579,3061,3863,2573,2913,1887,833,4929,2702,4190,1100,3912,1579,2279,1667,3061,3863,4663,815
1222,546,1945,1330,2080,3928,92,3991,2289,3021,2289,1222,3436,3587,546,1022,939,1804,4189,759
2551,2981,1961,998,2318,1146,4572,1758,2202,1475,2551,2981,1961,998,2318,1146,4572,1758,2202,1475
1698,2592,3115,1517,4849,4871,899,2161,4508,2056,3067,858,1698,2592,4219,2891,2384,3115,2268,1517
4767,3493,2858,4508,378,4252,3361,3139,2471,4491,3461,4767,3493,1566,2858,1177,4508,378,4252,1296
1878,377,4792,2979,2095,585,3779,4279,1044,2303,1878,94,4306,377,7,3074,4792,1616,2979,2519
1710,4026,3958,2605,3405,2119,3522,2650,2526,4599,1710,1209,4026,3878,3025,2142,2538,4376,3045,3958
2855,3075,4108,189,3732,3698,2551,3670,2991,4661,2855,3075,4108,189,3732,3698,2551,3670,2991,4661
1507,2224,4177,1015,4080,1788,430,2688,1102,650,1507,3973,2224,3823,1921,4177,1821,1015,3868,4080
14,2709,4100,1238,4300,1522,2269,1137,4985,4865,14,4487,3246,2024,3148,114,1879,2709,1641,176
2697,4133,3417,1999,1525,1944,2856,583,3328,4031,2697,4133,3417,1999,1525,1944,2856,583,3328,4750
547,4962,820,1917,395,1737,3169,4032,2760,1814,547,4962,820,1917,395,1737,3169,4032,2760,1814
4728,4526,396,2195,1781,2387,2579,2923,3341,4707,4728,57,4526,396,2195,2047,3234,4583,1781,2387
2828,4835,2507,1597,2968,2409,539,944,4729,3429,2828,2883,4835,2507,1459,4868,563,4064,2105,1597
3783,4229,209,1286,1267,3593,289,4548,3318,3501,729,667,1952,3783,3393,4040,673,4229,2062,4631
2676,3951,4407,1097,3607,2775,4361,2252,4919,3143,747,2676,3570,2889,491,2727,3480,912,1289,4195
3620,2550,1469,1289,3322,381,2317,3523,161,2555,781,2752,568,3620,4542,4384,2550,1469,2308,4883
1920,1913,3901,4628,4857,4117,3009,660,2611,3419,3484,2720,3612,2002,3762,3564,4752,3820,3448,3059
4728,4050,4526,396,4886,2211,4788,2387,4667,2604,57,4728,2141,4050,4526,3487,396,4886,4968,89
3775,4342,2099,4783,910,710,3601,3466,3407,1243,29,2725,2008,988,3809,631,3775,451,2327,2872
4997,4121,939,1164,3436,1752,2377,513,220,4393,4629,1330,1892,4997,3587,4121,1222,2289,2557,2502
1604,4928,157,1009,3992,4663,4395,4679,3086,1972,4149,2535,2702,2430,4515,1604,4972,833,1887,4928
3543,2834,3486,2811,3562,1280,1590,3737,1131,1374,685,464,1505,3022,3543,2834,3486,320,2811,3562
1859,2755,4364,4462,3716,266,3547,3183,3485,3190,4630,3447,3961,4373,238,1859,2755,318,130,3474
2438,2575,4641,2195,3931,9,901,2183,4687,349,3066,4854,2438,2575,2223,3046,3797,2714,2840,4641
2785,3613,2759,326,4885,4530,4467,2193,3742,3074,2890,4787,4544,3935,3940,2785,316,4327,4003,1659
2038,1644,3564,1951,4592,369,2920,866,304,1773,4062,1975,1578,2038,2252,120,1644,3564,1951,706
306,4889,2741,2563,4654,3717,1870,1831,1282,3027,306,4889,2741,2563,4654,3717,1870,1831,1282,3027
3210,438,1816,3349,4101,1995,692,559,3144,729,1708,3114,922,2469,3241,4775,3210,4008,3781,4494
93,4932,2348,3520,3972,4761,4777,429,2837,704,93,4932,2348,2188,687,3520,545,3972,4761,4777
675,4730,2299,4372,172,3151,1094,2091,1281,909,3615,459,2873,3459,2570,675,3158,352,1657,4730
4835,2828,2507,2968,1119,1597,2109,539,4729,944,4835,2883,2828,3931,1853,3797,3967,1886,4868,2691
660,1673,4286,1876,4775,3959,483,106,3114,4243,660,1673,4286,1876,4775,1326,1623,3959,2684,4880
2810,1165,4222,303,2825,701,1423,1371,2747,619,2810,1165,4222,303,2825,701,1423,1371,2747,619
396,2211,2195,4526,2183,4728,2089,4788,763,3842,3126,1281,2047,1094,3578,123,396,3299,1366,4075
4845,3730,1777,4229,209,1534,1267,1348,3593,3783,1348,4371,2456,1064,3968,4115,2612,1080,4040,454
139,297,3970,4190,528,663,3575,1314,3649,3076,815,3201,4357,3589,139,2344,297,1874,3912,3970
4761,566,2712,2932,1569,3124,319,1456,3231,214,4761,164,1542,1246,3266,1983,2930,2076,4307,566
3791,3214,3643,1306,4612,61,1480,4986,110,4232,3791,3572,2987,3214,789,4445,4691,1058,3643,409
3325,4463,4371,4115,453,2189,3567,3994,3321,4206,2635,3166,425,3427,1060,3325,2060,2494,4463,3993
4771,1555,1893,2551,1961,4840,1174,4365,3075,1805,4771,1555,1893,2551,1961,4840,1174,4365,3075,1805
1385,249,3709,2237,4606,1729,1773,4883,369,2133,633,1385,249,506,4031,3709,1669,281,735,2131
3461,3513,2987,4389,892,4820,3572,3522,4048,2691,4470,4417,4986,4749,4864,3531,2592,4232,899,2708
3250,3287,207,1971,4046,1094,3831,4477,1746,909,4805,3250,2921,3287,592,207,1868,1420,1971,635
2826,1250,4148,793,3906,2722,1456,626,2491,962,2581,1671,2826,78,1250,4679,4148,793,1129,3906
3315,405,1689,2489,192,3212,4076,4918,4858,1352,3315,405,2950,1689,2489,192,3212,645,4076,4918
1728,3774,3667,3288,2219,3268,3194,787,4698,64,1728,3774,2148,1140,1497,647,3667,1910,3288,2219
3229,3041,946,3294,1095,4801,4298,2093,4946,4960,3229,3041,946,411,3294,1095,4801,200,4298,489
1749,2181,981,1197,112,4576,1757,127,2943,1075,1749,4982,2181,4079,951,629,3046,3298,3745,1550
1129,4558,2650,256,2797,2535,3311,2702,4149,99,1129,2430,4558,2220,2742,4972,3398,2650,2826,256
4839,2649,3189,1405,4224,2997,797,2210,2164,4140,2874,556,28,169,1063,1733,4839,4804,4230,2115
747,3570,3512,473,2835,2936,4031,2406,2309,4619,2727,4843,1083,3480,388,747,2676,1469,249,491
120,4062,1975,3506,735,2131,4484,2889,1669,2354,120,4062,526,506,3020,2775,2936,2153,1289,3028
2903,1844,1186,4334,3736,4908,212,2978,1970,4254,4127,2903,4546,1844,1186,1242,4334,3736,741,4297
1652,2568,1321,4289,1678,2541,2787,3257,2366,1915,1652,2352,2568,1321,4289,1678,2541,2787,3257,2366
4058,121,4599,2436,288,3128,2526,3958,2533,3382,3045,4058,3026,50,121,151,942,4599,4959,3410
3959,106,1461,2539,4637,1673,1612,660,49,949,3669,1785,3959,106,1461,2539,3210,438,4880,508
492,3038,2924,240,736,1832,4249,2920,2801,2613,492,4282,2256,2441,3038,2924,2014,240,3271,736
1697,3230,3971,2764,4088,4332,842,181,3509,1047,1697,25,4055,193,1738,3268,2780,1307,1256,3315
4401,4238,3270,3793,3127,4422,3840,4317,335,4167,4401,2293,4238,3270,3793,3127,4422,3840,3810,4317
4202,1520,4010,3912,4867,3346,3810,4398,1610,332,4202,2192,1320,107,1520,544,1100,1297,58,1489
3971,2764,1697,3509,1047,4088,1790,181,2588,4332,2985,919,3971,3194,2764,4822,192,1122,2845,405
2744,1238,2709,3975,1089,4428,4967,4865,2816,4103,2744,4325,1238,4939,2866,2709,3975,1787,1641,4615
3450,4650,155,4946,3097,1760,3533,1227,1831,1251,3450,4650,155,3044,4946,3703,3097,1760,3533,1227
2478,2931,1544,2547,311,259,3123,4674,1835,4837,1608,201,2478,4713,713,2844,3511,2931,159,4090
3767,2251,4418,4894,622,4223,775,2520,1322,1263,564,2609,3767,2251,4418,3861,4472,1351,3226,4894
4901,4772,2579,1564,1444,3348,446,1414,3733,2923,4901,4772,2579,1564,497,1444,3348,446,1414,3733
230,3882,79,3193,2693,2454,4797,3773,811,345,230,1209,1521,350,3882,4863,1710,4821,79,2721
266,2522,4364,2755,1947,844,3796,4209,1859,58,696,4251,2459,585,3235,1658,266,2522,4120,1656
3805,1204,3679,1904,1193,4437,2238,706,1218,3192,3805,3296,2843,1204,3679,2151,1904,4427,4801,4921
3233,3377,2687,4234,99,2444,497,2335,1762,3750,1949,332,3830,3008,4774,2323,3233,3733,1662,4459
4057,723,1699,3974,814,3408,4617,4569,4695,1192,696,3571,3235,2522,4251,3987,1966,4202,130,3547
3806,1982,4940,2007,1073,1356,1473,3669,676,2945,1095,946,1199,2523,611,489,1407,3806,411,321
4413,458,2994,4501,202,687,4708,246,1790,1318,3783,1900,2599,1220,4229,4040,3439,1267,926,142
813,1552,4330,1752,2769,2242,964,513,2765,390,813,1552,4330,1752,2769,2242,964,513,2765,390
4691,1361,56,2281,4420,1880,392,514,1485,2714,4691,1361,2818,56,2281,4420,1880,392,446,2220
642,1492,1458,4819,4096,4604,54,4,4309,1793,3894,861,4913,642,1492,1458,4819,4096,4604,54
2610,4954,414,2335,368,3126,1269,1136,123,3656,1366,2610,4954,414,2335,368,872,3126,1269,1270
1925,2726,380,2569,2291,2975,4516,2668,796,1493,2008,4174,1225,2763,2422,2254,2160,988,3288,1925
632,1467,3065,1851,4289,780,169,2517,103,2874,632,3979,1467,3065,1851,4289,780,169,2517,103
3538,42,296,3944,1159,432,982,4419,2164,2416,1718,1956,2049,3538,1685,969,4804,4621,3652,518
3146,3923,1148,1922,2720,122,71,1620,1962,508,3506,3909,3570,4062,1289,3020,2936,120,3951,3620
127,1749,4836,2982,3398,788,2181,3323,2430,167,675,3248,3745,127,4670,1749,1604,626,4322,2393
3283,3367,1104,3569,1292,1747,1862,2795,2452,2313,4644,3283,3209,186,3247,913,2321,4577,4687,2301
3669,3806,1982,2385,1073,3922,2007,3775,1356,3337,2069,200,4960,4847,1199,248,1612,495,2435,863
1267,2845,3783,289,4229,3933,424,2075,1534,1286,3439,4180,1267,1285,52,1220,3302,2845,2066,3783
4638,3082,643,652,1068,509,3045,394,3216,921,4638,3082,2571,643,288,652,1068,509,4056,3958
3912,4526,4662,4459,3482,4398,4916,889,1444,2211,663,4855,2141,1136,1314,1972,3656,499,4013,4774
2745,3275,695,2905,1938,253,509,394,652,1768,2745,3275,2577,3658,695,2905,2571,1938,406,253
628,2358,4105,3574,1248,2457,2336,2958,4868,3170,628,2358,4445,2797,3572,2987,1361,902,4105,3574
1890,4709,1329,4752,2417,2026,3820,4540,296,2720,3227,4301,2349,4724,457,2695,2593,4874,1191,1890
4424,4394,4427,215,990,1339,3451,4757,650,2379,4424,4394,4561,4427,215,990,4141,1881,1339,4402
1703,843,2542,2188,1849,2010,2291,2777,4899,1983,1703,3303,782,28,296,4649,3189,2974,843,4496
1229,4345,3228,3078,3282,927,3748,1013,3686,4181,1229,4345,3228,3078,3282,927,3748,1013,3686,4181
2028,606,746,2690,3498,4965,42,1023,2417,4419,2028,606,4135,583,125,204,4800,2746,746,2817
2341,4501,4139,897,202,3622,4708,3409,687,458,3262,425,4578,3993,2341,2060,876,4631,2033,175
797,4839,1019,2649,4224,2164,2397,2997,4419,2717,797,556,2874,1467,4230,169,4839,3065,1019,2649
4183,2579,2734,2183,2195,1414,1478,446,763,396,1247,4183,2579,2734,2183,3372,2047,3129,786,2840
4031,2678,2406,506,479,3570,2835,3207,1525,374,633,1083,3709,2122,249,1385,4031,1669,2678,2406
4762,4785,4468,2395,1778,3623,2621,3598,4036,2420,111,4762,56,4785,2088,1485,3735,889,2281,3377
4237,4796,1300,3707,3766,1897,2603,276,4532,3799,1871,4237,33,2477,4796,1300,2960,3707,4830,950
2829,4226,1053,132,573,287,2914,3455,1531,4454,978,3759,2829,4926,4226,1053,132,1617,573,2126
3326,3864,4754,3545,3582,4177,3358,4080,132,1396,3860,3326,1883,2263,3864,4754,3545,3582,4177,3211
1465,4096,3761,3324,1492,1533,2101,4983,1909,2321,3844,1465,4096,1039,3761,2562,3324,1492,1655,1843
2767,4263,4818,3310,2644,271,3537,3898,1775,2079,2767,4263,4818,3310,2644,271,1269,3537,3898,1775
2593,3366,4950,2177,3960,4726,4007,2458,4786,1406,3495,4623,875,1503,2126,2710,4858,3007,2937,1728
4966,1790,498,166,3809,246,2588,1047,897,859,1497,2490,2642,647,4904,4272,4356,3579,4475,2426
3578,102,1675,4550,4594,3299,1819,2986,2079,4151,3842,3578,4050,1366,2387,4817,102,2089,2041,396
145,2757,3298,4535,3758,1736,4265,1881,3330,4967,2167,2953,1369,3767,4192,818,1013,3532,2218,4742
1186,4908,2903,4254,4334,1187,3736,1844,13,212,1186,4908,2903,4546,4254,4334,1187,3736,1844,4127
2481,4052,1824,3829,96,295,3939,754,1949,3000,2414,2536,2481,2328,3494,332,3897,4052,696,1413
1312,2278,2657,37,2582,3125,4515,2074,1297,2121,1312,394,767,2526,3045,1160,4599,4172,4638,2436
3543,2834,3486,2811,3562,1280,4819,3602,3737,1590,464,3543,2834,3486,2643,2811,3562,1280,4819,3602
4634,1900,2062,1005,537,1883,853,2096,2608,876,1952,729,4180,4631,3439,3783,1220,4634,4229,1900
840,1319,2461,1867,1127,773,1761,1342,1389,4474,840,1319,2461,1867,3893,156,3113,3639,3796,2990
2797,2691,1129,3168,4558,4826,2138,2650,3225,892,4868,1715,1567,1597,944,2742,2828,3170,278,539
1203,3724,2208,4203,1990,2944,3723,4556,968,4207,1203,4604,4096,4309,2464,4759,3832,4594,3416,2101
2692,3051,4760,3632,2700,1996,3062,4776,4030,4887,2692,2884,3051,4760,3632,2700,1996,3062,4692,950
2843,1537,1561,408,1078,1788,2224,650,2019,577,1921,2843,1537,1561,408,1078,816,1654,1788,2043
2554,3796,4412,4250,584,1931,1662,2024,58,3527,45,2836,2554,2833,3490,4851,40,2200,4784,2807
4564,889,4352,4398,4727,2412,4728,4568,1414,3977,2619,3898,1874,4564,2623,1151,3846,889,4352,2281
2124,4551,2090,3377,881,203,1823,2141,4602,4954,947,1808,3050,4329,3977,4050,2124,4968,1827,4551
2228,4679,157,3831,815,90,4970,4395,2743,909,2228,578,2192,4679,1579,256,3279,34,4398,2298
1178,4583,417,3001,1677,2946,1607,2623,3066,2795,1178,4583,1651,417,396,4728,3001,2183,1677,3537
4654,4889,3717,3121,2563,2741,3452,306,1977,3027,4654,4889,3717,3121,2563,2741,3452,306,1977,3027
2451,1914,3376,2370,1985,324,3665,3676,4879,1834,2451,3306,1914,3376,3558,2372,3648,1684,958,2370
4536,4306,199,4032,3408,723,2760,4053,547,251,4536,4306,199,4032,3408,723,2760,4053,547,4941
3883,764,3540,776,3678,1394,1871,950,3219,4044,1412,3883,2960,4273,3508,4895,3707,1018,764,3777
2157,233,3407,1479,1576,3550,1224,4073,3749,55,2157,233,3407,1479,1576,3550,1224,4073,3749,3579
4075,57,2301,2948,709,2570,3633,4676,3866,4432,1843,4112,1039,4075,3623,1909,2211,3220,2639,1615
1181,3606,4852,3211,2572,3734,327,3988,4236,1219,1181,3545,4575,3606,4158,4852,3211,246,1583,2572
2599,2719,681,3852,1427,3439,673,1220,4040,926,2599,1103,3875,2719,787,2937,875,1534,4527,681
3022,2541,320,3070,371,3867,4936,714,3153,2643,3022,2541,320,4681,2834,464,746,3070,371,3867
4122,488,2287,2100,2167,2006,565,1598,2410,2654,4579,4994,1217,810,4122,726,336,1369,4469,3440
846,4117,2484,4884,1920,877,3895,4494,4699,4153,3607,305,4361,846,4117,83,2939,3564,1922,369
1381,2447,2252,18,3296,2345,1578,2930,1025,2100,973,2288,4488,4136,3498,1204,1601,1419,4540,3352
951,672,2632,4588,4181,113,1194,3149,4418,629,951,2181,1771,672,1197,2632,1884,4588,4181,113
243,3361,3139,4567,4210,4659,2858,1426,2791,2196,243,4487,770,4064,4772,1886,4234,548,2269,3896
3381,1219,4476,3211,2267,816,252,4146,3099,1896,3381,1219,4110,1673,4318,1326,3241,1623,4476,2684
1843,1292,4583,1390,4537,1178,835,2274,534,4485,1843,2301,1292,4583,1390,4537,396,1178,835,1615
374,933,2187,576,4990,2835,1706,2406,1812,328,374,4471,1795,4503,3983,2247,933,4464,1076,269
1635,2101,1989,2768,312,413,3453,1176,2214,4096,1500,1635,2101,2464,1989,3399,1116,2768,2217,4933
593,4896,2904,847,195,1076,1825,3510,3983,1795,4478,593,1365,3120,2782,4896,1625,1776,2847,3191
3391,2864,3850,4025,568,4542,1302,70,2752,128,1301,3097,4650,1416,3450,2052,4033,1831,3703,4889
4484,735,2131,2085,1669,4062,2889,3313,4843,120,4484,735,2131,473,2085,249,3762,4439,369,4619
1234,3032,294,4081,3905,3697,1366,4805,1615,1715,2840,2623,4683,1234,3032,4647,3967,1453,2767,294
4928,1604,4395,2203,4679,675,2393,4119,3914,157,4928,2012,1604,2154,4395,3311,3398,2203,4972,2535
3940,1727,4875,707,3907,3130,4507,4170,2304,188,2036,2759,1034,2653,2886,467,2659,468,3940,3580
4911,1687,2873,1536,317,1637,2211,4836,4867,986,4911,1687,108,172,2873,459,2299,2380,3615,709
1804,4273,1022,3587,4895,131,3777,4827,4778,2677,546,4189,1804,3436,4273,759,1022,1108,3240,3176
679,4973,344,1802,3448,3612,3965,2312,654,4104,679,4973,344,1802,3512,3448,4900,3612,491,3965
2546,1361,2278,4691,392,976,486,4214,1826,789,1484,2465,2546,3984,2650,3712,1994,1799,4376,3945
1267,3783,4229,2157,2075,3601,1448,3353,424,289,1005,4040,1952,1267,2426,3144,1790,2062,1285,4658
1533,1492,1372,4096,1833,3373,2717,4819,2357,1793,1533,1492,1372,3894,63,4096,1833,3373,2717,3173
4767,3493,3361,4508,4793,733,2471,899,2180,4567,4767,1566,255,91,1839,3493,3361,226,1979,2510
4261,2090,3420,3234,3126,3291,2297,4017,123,4602,396,4659,4261,2090,294,1151,1615,4873,3032,1607
1634,2560,4048,924,4773,804,778,1651,1886,2163,2751,1810,1634,2560,2743,3939,4890,2438,4048,2195
3754,3665,2036,4534,3376,1985,554,1914,4590,324,1360,2271,3754,4327,1008,316,4170,2890,3935,2087
4255,518,4259,1031,2236,3095,1751,1899,4602,3445,4255,518,4259,1031,3944,4207,2236,2790,3690,2803
3530,4028,1304,570,3913,2361,1809,2615,4432,4898,3530,4028,1539,1304,570,4239,3913,2398,2361,1809
65,3120,4478,2597,2782,4606,2655,3709,4883,1385,3594,328,65,4990,2187,3657,1795,2247,1812,1093
1066,2877,4838,1387,1785,2447,3338,2878,1623,3143,1066,2877,4838,4775,1387,4286,660,678,4262,1785
4133,1525,1944,3417,2697,279,3069,3691,479,4031,4133,1525,1944,3417,2697,279,3069,3691,479,4031
4654,3464,3452,4514,386,3717,3121,1977,4460,2563,4654,3464,3452,4514,386,3717,3121,1977,4460,2563
1607,4968,4583,1188,1955,3050,358,1808,3001,3372,1607,57,4788,4968,2387,4728,396,4583,4667,1188
4704,922,3114,537,617,3241,4262,4286,1673,4980,4704,922,3114,537,617,4880,3241,4262,4286,1673
3750,2928,379,74,719,4954,497,2335,2398,2687,170,1627,3214,3750,2928,1457,379,431,74,519
2598,1115,1106,1455,3966,2724,4271,4211,2663,1997,3811,266,2598,696,3235,4251,3987,4014,3494,2414
1293,2448,2620,1938,2171,643,179,394,3216,373,1293,2448,2620,1938,767,2171,643,179,394,4056
74,1823,4551,2047,497,4826,1993,3291,2141,2466,1070,1444,74,2089,1823,4551,4050,3341,4183,2047
1955,534,358,1843,1960,2083,4583,1607,2779,1252,4017,2387,4234,3866,1955,534,770,358,728,1941
537,4205,3010,1900,2226,1794,1695,3729,2479,1759,3144,537,4205,3010,1900,2226,673,1794,3783,1243
2303,2772,449,2504,2095,4461,521,621,4720,1684,2303,2772,449,2504,2095,480,4461,3109,1573,996
3667,1246,3268,1190,1946,3403,3943,4153,4076,2681,3667,1246,2076,1542,3268,3400,3230,1190,1946,3403
4468,4762,2395,1358,3598,749,2420,2621,3872,427,1150,778,3165,3735,786,3348,763,1485,56,2818
1804,406,1022,2677,1521,44,3777,4026,4895,4273,3628,4042,3193,1945,1804,1987,546,4121,1892,406
89,2232,2307,968,1499,2733,2944,499,4556,1581,1662,396,4667,1607,89,923,4352,4968,57,1874
2720,3820,3787,4752,1329,2997,2178,2417,2397,2939,1332,3448,977,2168,679,1678,3484,1680,2312,4628
1301,4889,2563,3717,3121,3097,386,4654,3027,4514,1301,4889,2563,3717,3121,3097,386,4654,3027,4514
3596,498,859,2821,2309,832,1701,1287,747,4325,2900,3273,1451,4860,4350,3956,653,1772,101,3554
4925,954,4433,2229,629,2109,3745,1033,4982,3129,1749,4925,4639,2543,954,3414,3823,1645,112,635
2398,2071,1579,4239,34,379,1379,932,3572,4531,1539,2398,2071,2228,3912,170,1579,2607,2077,111
969,3426,4203,732,4019,4207,968,3138,2208,2944,4851,3630,2833,45,805,2803,2788,4259,3281,4943
1866,2362,2920,586,555,661,2924,3038,678,935,1772,3617,3596,3919,1073,1356,101,4465,4020,117
2483,1114,2933,46,2854,2448,465,4611,1241,3560,2483,1114,2933,46,2854,2448,465,4611,1241,3560
4713,837,201,159,4369,2058,493,3286,2680,1815,4713,1783,837,201,4090,3839,4869,774,3017,3411
898,1202,3307,816,3606,1191,3734,3211,1708,252,758,1593,2462,898,3835,1202,2777,75,687,3584
3653,1252,3367,2234,358,4293,3920,1843,534,2083,2432,3247,1854,43,4502,1223,4706,1838,908,1515
2647,1274,4561,952,566,283,1588,3542,2014,4927,488,4579,2647,1274,2006,3047,4561,4358,4265,1598
1947,2755,266,594,3190,2600,4364,3716,2522,3547,1947,2760,723,4695,1580,4120,395,3974,4032,1168
2847,1076,781,3909,4719,4471,3657,3506,4843,1795,1076,4471,3657,1795,3510,3983,933,65,847,4185
556,2874,1298,1733,3807,3526,1386,2115,1467,1275,3979,556,1801,2542,2874,1063,757,1298,4224,1733
4184,256,1887,1710,578,3387,1129,833,2272,3945,2976,1481,157,2468,167,4184,4928,317,2538,4836
3337,2007,1774,2950,1073,710,439,911,242,4783,426,4912,3337,438,4635,2092,2007,799,3210,4494
4272,2176,2330,176,2866,4548,282,4891,2385,3459,3463,4272,2386,2176,2146,1060,3166,4366,897,3325
3006,1064,2456,1080,1495,454,219,2612,1932,3925,3006,1064,2456,4115,1080,1495,4206,4845,3730,454
4016,1416,1251,1227,4921,4033,1126,4299,4650,2052,3044,4016,1416,1251,1227,4921,4033,1126,4299,4650
2543,2281,1568,2748,4420,1178,1677,3963,392,1145,3129,2543,9,2840,2281,1568,2943,2748,4854,1749
3516,1711,888,4004,2407,1041,1618,1429,2354,4745,3516,1711,888,659,1963,3041,1111,4004,3146,1052
